# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (4, 14)     0.397887   [-3.1415935218006448, 12.275002359545429]
  (1, 15)     6.374148   [8.6231758493101989, 0.13456893541077375]
  (12, 12)     0.397887   [15.707963268499014, 12.875000004887834]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (5, 14)     0.397887   [-3.1415926543007844, 12.27500000110701]
  (11, 11)     0.397887   [3.1415926553052125, 2.2749999998033932]
  (7, 13)     0.397887   [3.1415926480477814, 2.2750000078719483]
  (2, 15)     1.814921   [9.0443662799181901, 1.3180599709299092]
  (6, 14)     0.397887   [-3.1415926542837336, 12.275000001060157]
  (3, 15)     0.397903   [9.4262738408667133, 2.4740382013659823]
  (8, 13)     0.397887   [3.1415926480153256, 2.2750000079038784]
  (4, 15)     0.397887   [9.4247757371540395, 2.474998421760112]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (7, 14)     0.397887   [-3.1415926542699149, 12.275000001022185]
  (0, 16)     29.058488   [-6.6809023197456305, 19.204408101711536]
  (5, 15)     0.397887   [9.4247779647926357, 2.4749999943729448]
  (12, 11)     0.397887   [3.1415926552999376, 2.2749999998066182]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (1, 16)     8.342574   [-3.9884617223909671, 16.571371826766512]
  (9, 13)     0.397887   [3.1415926479837939, 2.2750000079348989]
  (6, 15)     0.397887   [9.4247779607023023, 2.4749999998636385]
  (8, 14)     0.397887   [-3.1415926542587149, 12.27500000099141]
  (2, 16)     1.564790   [-3.4220457970003251, 13.848959916258584]
  (7, 15)     0.397887   [9.4247779591724132, 2.4750000019199607]
  (3, 16)     0.397998   [-3.1378092324794351, 12.272411576614198]
  (10, 13)     0.397887   [3.1415926479531295, 2.2750000079650659]
  (9, 14)     0.397887   [-3.1415926542391066, 12.275000000937528]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (4, 16)     0.397887   [-3.141582418566506, 12.274992306742771]
  (8, 15)     0.397887   [9.4247779590332588, 2.4750000021207725]
  (0, 17)     984.609120   [15.487188454837074, -19.031759438388065]
  (1, 17)     17.099535   [5.5445263428891547, 1.1469730277060108]
  (9, 15)     0.397887   [9.4247779583084519, 2.4750000031226871]
  (11, 13)     0.397887   [3.1415926479233089, 2.2750000079944033]
  (5, 16)     0.397887   [-3.1415926487693171, 12.274999991143197]
  (2, 17)     0.504096   [3.2904647430297018, 2.161763831508734]
  (10, 14)     0.397887   [-3.1415926542240462, 12.275000000896144]
  (3, 17)     0.397887   [3.1416003905037275, 2.2746707425394828]
  (10, 15)     0.397887   [9.4247779583280025, 2.4750000031070254]
  (12, 13)     0.397887   [3.1415926478943894, 2.2750000080228543]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (4, 17)     0.397887   [3.1415926264197127, 2.274999855012322]
  (6, 16)     0.397887   [-3.1415926486399806, 12.274999991039405]
  (11, 14)     0.397887   [-3.1415926542030572, 12.275000000838467]
  (5, 17)     0.397887   [3.1415926535911942, 2.2749999956151825]
  (11, 15)     0.397887   [9.4247779583479474, 2.4750000030948001]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (7, 16)     0.397887   [-3.1415926484612551, 12.274999990897646]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (12, 15)     0.397887   [9.4247779583678657, 2.4750000030845851]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (0, 18)     10.119832   [10.977972898712597, 3.5593671420266126]
  (12, 14)     0.397887   [-3.1415926541901804, 12.275000000803084]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (6, 17)     0.397887   [3.1415926535909273, 2.2749999956332063]
  (1, 18)     0.398923   [9.4251595932361187, 2.5074908063253649]
  (8, 16)     0.397887   [-3.1415926484595391, 12.274999990888128]
  (7, 17)     0.397887   [3.1415926535906604, 2.2749999956511577]
  (2, 18)     0.397887   [9.4247799786248194, 2.4750647828055463]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (0, 19)     7143.033927   [-18.422983672900948, -5.2383937320230967]
  (9, 16)     0.397887   [-3.1415926482806698, 12.274999990745572]
  (3, 18)     0.397887   [9.424777969661907, 2.4750000028018544]
  (8, 17)     0.397887   [3.1415926535903935, 2.2749999956690368]
  (4, 18)     0.397887   [9.4247779697624416, 2.4750000058513724]
  (1, 19)     4.827041   [8.4229121396292967, 1.7595719711776869]
  (9, 17)     0.397887   [3.1415926535901266, 2.2749999956868439]
  (2, 19)     0.398088   [9.4243787514450243, 2.4605116428194793]
  (5, 18)     0.397887   [9.424777955223167, 2.4749999960024613]
  (10, 16)     0.397887   [-3.1415926482795697, 12.27499999073947]
  (10, 17)     0.397887   [3.1415926535898597, 2.2749999957045794]
  (3, 19)     0.397887   [9.4247762161528765, 2.4749414698441212]
  (6, 18)     0.397887   [9.4247779695279892, 2.4750000057965349]
  (11, 17)     0.397887   [3.1415926535895928, 2.274999995722244]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (4, 19)     0.397887   [9.4247779593548024, 2.4749999940344516]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (7, 18)     0.397887   [9.4247779695303944, 2.4750000057981647]
  (0, 20)     2748.515814   [-13.121709153180166, -3.1260743429348921]
  (11, 16)     0.397887   [-3.1415926482784742, 12.274999990733393]
  (12, 17)     0.397887   [3.1415926535893259, 2.2749999957398375]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (1, 20)     2.885074   [3.8778677511528308, 1.7708401299457535]
  (8, 18)     0.397887   [9.4247779695327587, 2.475000005799767]
  (5, 19)     0.397887   [9.4247779593561365, 2.4749999940353855]
  (12, 16)     0.397887   [-3.1415926482773826, 12.274999990727339]
  (2, 20)     0.397934   [3.1417195144192407, 2.2681008099352367]
  (3, 20)     0.397887   [3.1415929468511359, 2.2749865636020905]
  (13, 16)     0.397887   [-3.1415926482762955, 12.274999990721309]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (9, 18)     0.397887   [9.4247779697627383, 2.4750000059555557]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (6, 19)     0.397887   [9.4247779593620731, 2.4749999940395413]
  (4, 20)     0.397887   [3.1415926624930681, 2.2749999925905509]
  (0, 21)     1255.733303   [-13.678423997790832, 16.705556726933509]
  (1, 21)     3.564525   [-3.7612615159189917, 14.989116117491152]
  (2, 21)     1.380461   [-3.4727533609362817, 13.763883913844694]
  (10, 18)     0.397887   [9.4247779697732046, 2.4750000059626456]
  (3, 21)     0.397926   [-3.1398314065032964, 12.275664705989016]
  (4, 21)     0.397887   [-3.141589237298696, 12.27500334838834]
  (5, 20)     0.397887   [3.1415926624918491, 2.2749999925913742]
  (7, 19)     0.397887   [9.4247779593569216, 2.4749999940359353]
  (5, 21)     0.397887   [-3.1415926356687565, 12.274999997939227]
  (11, 18)     0.397887   [9.4247779552319457, 2.4749999961123912]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (6, 21)     0.397887   [-3.1415926541417432, 12.275000001125134]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (0, 22)     128.468210   [-6.1218223862442791, 10.144725592957453]
  (7, 21)     0.397887   [-3.1415926534535163, 12.275000000992442]
  (1, 22)     1.101063   [-2.8470843154080869, 11.040140204860629]
  (6, 20)     0.397887   [3.1415926624906305, 2.2749999925921975]
  (8, 19)     0.397887   [9.4247779593620749, 2.4749999940395426]
  (2, 22)     0.642274   [-2.967271719880427, 11.54556777498258]
  (3, 22)     0.397888   [-3.1418562610763847, 12.275076525849107]
  (8, 21)     0.397887   [-3.1415926521207753, 12.275000000750738]
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:20:22 2015
# ___#___  __ChiSq__  __params__
  (0, 23)     284.470311   [-3.8592028427115608, -2.7179356241718899]
  (4, 22)     0.397887   [-3.1415922197547128, 12.27499956983943]
  (1, 23)     2.906536   [8.6851804380304642, 1.9217983185641749]
  (9, 21)     0.397887   [-3.1415926534042704, 12.275000000965081]
  (9, 19)     0.397887   [9.4247779593569181, 2.474999994035934]
  (7, 20)     0.397887   [3.1415926624894119, 2.2749999925930204]
  (2, 23)     0.397946   [9.4246202891733812, 2.4672227150918054]
  (10, 21)     0.397887   [-3.141592653417872, 12.275000000953069]
  (5, 22)     0.397887   [-3.1415926447262921, 12.274999974764802]
  (3, 23)     0.397887   [9.4247775852695987, 2.4749830283635541]
  (11, 21)     0.397887   [-3.1415926550210336, 12.275000001217833]
  (10, 19)     0.397887   [9.4247779593620766, 2.474999994039544]
  (8, 20)     0.397887   [3.1415926624881938, 2.2749999925938433]
