# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (12, 3)     1.37724498472e-10   [-3.1708315168011811e-11, -3.6953471894932669e-11]
  (10, 2)     1.78062009581e-11   [-4.8338303965473308e-12, 4.0329091477585089e-12]
  (14, 0)     1.19477761018e-11   [3.8393005978340421e-12, 1.7622810037647775e-12]
  (11, 5)     3.84048348678e-12   [1.1452152506440243e-12, -7.2994328244589929e-13]
  (13, 3)     1.37724498472e-10   [-3.1692422789344446e-11, -3.6967049780673112e-11]
  (11, 2)     1.78062009581e-11   [-4.8338303965473308e-12, 4.0329091477585089e-12]
  (12, 4)     4.60431692773e-12   [-1.3446521202960904e-12, -9.1802577642380105e-13]
  (15, 1)     3.63158392247e-11   [-1.0046692286794728e-11, 7.9949710042054363e-12]
  (10, 7)     1.85877979675e-11   [-4.9473222435722687e-12, 4.325063607860059e-12]
  (15, 0)     1.19477761018e-11   [3.8393005978340421e-12, 1.7622810037647775e-12]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 8)     17.2152922367   [-8.1444548661964724, 6.4137764272877629]
  (12, 2)     1.78062009581e-11   [-4.8338303965473308e-12, 4.0329091477585089e-12]
  (13, 4)     4.60431692773e-12   [-1.3446521202960904e-12, -9.1802577642380105e-13]
  (12, 5)     3.84048348678e-12   [1.1452152506440243e-12, -7.2994328244589929e-13]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (16, 1)     3.63158392247e-11   [-1.0046692286794728e-11, 7.9949710042054363e-12]
  (11, 7)     1.85877979675e-11   [-4.9473222435722687e-12, 4.325063607860059e-12]
  (1, 8)     7.33051202991   [-2.8968138704431823, -0.94764124939024441]
  (14, 3)     1.37724498472e-10   [-3.1670951859772535e-11, -3.6985393782824735e-11]
  (2, 8)     3.57653248679   [-0.96099506982750915, -0.96305749039545263]
  (13, 5)     3.84048348678e-12   [1.1452152506440243e-12, -7.2994328244589929e-13]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (13, 2)     1.78062009581e-11   [-4.8338303965473308e-12, 4.0329091477585089e-12]
  (17, 1)     3.63158392247e-11   [-1.0046692286794728e-11, 7.9949710042054363e-12]
  (12, 7)     1.85877979675e-11   [-4.9473222435722687e-12, 4.325063607860059e-12]
  (3, 8)     2.58107108473   [-0.0051125459896777898, -0.9563672122648077]
  (15, 3)     1.37724498472e-10   [-3.1658875061894669e-11, -3.6995711771410856e-11]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (4, 8)     2.57992756587   [8.4006639239943282e-06, -0.95218359062079438]
  (14, 5)     3.84048348678e-12   [1.1452152506440243e-12, -7.2994328244589929e-13]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (14, 2)     1.78062009581e-11   [-4.8338303965473308e-12, 4.0329091477585089e-12]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (18, 1)     3.63158392247e-11   [-1.0046692286794728e-11, 7.9949710042054363e-12]
  (13, 7)     1.85877979675e-11   [-4.9473222435722687e-12, 4.325063607860059e-12]
  (5, 8)     2.57992755703   [1.0674191898500189e-08, -0.95216655963558183]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 9)     11.6824325933   [-0.63811319728002758, -4.9577917277168089]
  (6, 8)     2.57992755703   [-9.6772455463099573e-10, -0.95216653840164367]
  (14, 7)     1.85877979675e-11   [-4.9473222435722687e-12, 4.325063607860059e-12]
  (1, 9)     6.56077537759   [1.9799208027199722, -1.9708789371683082]
  (19, 1)     3.63158392247e-11   [-1.0046692286794728e-11, 7.9949710042054363e-12]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (2, 9)     0.0257681657526   [0.0003233156293642736, 0.0084339633606349551]
  (7, 8)     2.57992755703   [-2.6825669717112139e-09, -0.95216654402181022]
  (15, 7)     1.85877979675e-11   [-4.9473222435722687e-12, 4.325063607860059e-12]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (3, 9)     0.0178161581644   [0.0042242288526103591, 0.0042103487181886093]
  (8, 8)     2.57992755703   [-5.1239714496049521e-10, -0.95216654588477379]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (4, 9)     3.98134183648e-05   [-1.3720183567038358e-05, 3.1372919163828381e-06]
  (0, 10)     18.1731332562   [-8.9239691185358776, -8.6215168962437261]
  (9, 8)     2.57992755703   [-8.2696007566719667e-10, -0.95216654614175988]
  (5, 9)     8.49976551365e-08   [8.1308041587546329e-10, -3.0040199370153772e-08]
  (1, 10)     9.08322905768   [-3.1622785682814483, 2.1008597967063203]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (2, 10)     5.47060549987   [-1.033042989803844, 1.9930726111021877]
  (6, 9)     4.07414546544e-10   [1.4136716571159906e-10, -2.7632045758268762e-11]
  (10, 8)     2.57992755703   [-1.2680716450166052e-09, -0.95216654706211779]
  (3, 10)     2.86232336501   [-1.0475355916287292, 0.042565463739486109]
  (4, 10)     0.058002011367   [-0.015517094514544524, 0.0083005890070317959]
  (7, 9)     1.41433531553e-11   [3.5980675294727538e-12, -3.471581023650325e-12]
  (11, 8)     2.57992755703   [-3.624285396338025e-09, -0.95216654928152422]
  (5, 10)     5.51109914397e-05   [1.9408307341009685e-05, 1.6825741074089941e-06]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 11)     7.17736333279   [0.017759849536140848, -3.06981516140333]
  (1, 11)     0.0346760238902   [3.6296203419629997e-05, 0.011100799516273518]
  (6, 10)     8.84352466812e-08   [-2.8490922450273101e-08, 1.2878894543051674e-08]
  (12, 8)     2.57992755703   [-3.6452051604941321e-09, -0.95216654925217792]
  (2, 11)     5.13136086298e-05   [-4.8783775528186426e-08, -1.8138937107066433e-05]
  (8, 9)     1.41362477279e-11   [3.5147820052840472e-12, -3.5542624825396601e-12]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (7, 10)     5.99104765797e-10   [2.1042167162166689e-10, -2.4263976023637768e-11]
  (9, 9)     1.41362477279e-11   [3.5348709538837867e-12, -3.534319237972742e-12]
  (3, 11)     9.11655924085e-08   [1.4048231334006729e-12, 3.2231894333490589e-08]
  (13, 8)     2.57992755703   [-3.6452051604941321e-09, -0.95216654925217792]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (8, 10)     8.64019966684e-12   [-5.5584338473375548e-13, -3.0041865193392492e-12]
  (10, 9)     1.41362477279e-11   [3.5146598591861681e-12, -3.5543837427186487e-12]
  (4, 11)     4.16022771788e-12   [1.4048231334006729e-12, -4.3784609562508816e-13]
  (11, 9)     1.41362477279e-11   [3.5347488077859076e-12, -3.5344404981517307e-12]
  (5, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1810082318233833e-15]
  (12, 9)     1.41362477279e-11   [3.514537713088289e-12, -3.5545050028976374e-12]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 12)     15.82888461   [-2.4874705164196547, -7.5271910161283042]
  (13, 9)     1.41362477279e-11   [3.5346266616880285e-12, -3.5345617583307194e-12]
  (1, 12)     0.313278142127   [0.0093868144758721961, 0.067728208866494555]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (9, 10)     8.23519030746e-12   [-1.3325051665236525e-12, -2.5893284569429099e-12]
  (6, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1810065709937236e-15]
  (2, 12)     0.000391479076196   [1.7760468934875651e-06, 0.00013821745856482104]
  (14, 9)     1.41362477279e-11   [3.5144155669904099e-12, -3.5546262630766261e-12]
  (10, 10)     8.23519030746e-12   [-1.3325051665495477e-12, -2.5893284569290777e-12]
  (11, 10)     8.23519030746e-12   [-1.3325051665754429e-12, -2.5893284569152454e-12]
  (15, 9)     1.41362477279e-11   [3.5345045155901494e-12, -3.534683018509708e-12]
  (3, 12)     1.52518291685e-06   [5.0468263999530589e-12, -5.3923085551138648e-07]
  (7, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1810049101640639e-15]
  (12, 10)     8.23519030746e-12   [-1.3325051666013382e-12, -2.5893284569014132e-12]
  (4, 12)     5.67442270949e-09   [-4.9531736000469405e-12, 2.0062050441116767e-09]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 13)     15.8612676116   [8.4310771504857129, -0.17886892177161684]
  (16, 9)     1.41362477279e-11   [3.5142934208925308e-12, -3.5547475232556148e-12]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (8, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1810032493344042e-15]
  (13, 10)     8.23519030746e-12   [-1.3325051666272334e-12, -2.5893284568875809e-12]
  (1, 13)     0.112298696393   [0.030826480613690421, -0.00015863971961238565]
  (17, 9)     1.41362477279e-11   [3.5343823694922703e-12, -3.5348042786886967e-12]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (5, 12)     2.36894948102e-11   [5.0468263999530589e-12, -6.6841844785289553e-12]
  (14, 10)     8.23519030746e-12   [-1.3325051666531286e-12, -2.5893284568737487e-12]
  (2, 13)     1.70663189891e-06   [-2.8267793924384086e-07, 5.3306950942236595e-07]
  (9, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1810015885047445e-15]
  (6, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (3, 13)     4.88984852609e-09   [-9.383640566726469e-10, -1.4519989507868763e-09]
  (15, 10)     8.23519030746e-12   [-1.3325051666790239e-12, -2.5893284568599164e-12]
  (4, 13)     4.32720526078e-11   [-1.4346969667956057e-12, -1.5231862488372885e-11]
  (10, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1809999276750848e-15]
  (16, 10)     8.23519030746e-12   [-1.3325051667049191e-12, -2.5893284568460842e-12]
  (7, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (17, 10)     8.23519030746e-12   [-1.3325051667308143e-12, -2.5893284568322519e-12]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (11, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1809982668454251e-15]
  (0, 14)     13.2124869611   [1.7415208154322368, 5.7396141556732783]
  (5, 13)     1.69464442479e-12   [5.9287296641195883e-13, -8.7347627548023519e-14]
  (18, 10)     8.23519030746e-12   [-1.3325051667567096e-12, -2.5893284568184196e-12]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (8, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (1, 14)     0.0592846291113   [-0.00092621901686618102, 0.017914797883207711]
  (12, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1809966060157654e-15]
  (6, 13)     2.84217094304e-14   [9.9361164444753847e-15, 3.2738614016884657e-15]
  (2, 14)     0.000197014501936   [-2.258437697930625e-06, -6.9572880639374307e-05]
  (9, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (13, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.1809949451861057e-15]
  (7, 13)     3.5527136788e-15   [-1.173748436527662e-15, 4.9902616338816671e-16]
  (3, 14)     8.89007321092e-07   [1.5804437015071916e-10, 3.1431058350852095e-07]
  (14, 11)     3.9719338929e-12   [1.4048231334006729e-12, 4.180993284356446e-15]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (10, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (4, 14)     5.03455055423e-11   [1.7796188192459204e-11, -3.2966139261674623e-13]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 15)     16.0668906595   [-5.3050143191063714, -7.1943943484569051]
  (8, 13)     3.5527136788e-15   [6.5511617676311111e-16, -1.0368600128863196e-15]
  (5, 14)     2.93809421237e-12   [-1.0388396895193436e-12, 5.6016095521741874e-15]
  (1, 15)     2.61986258699   [-0.99144069578212246, -0.0070577971011118734]
  (11, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (2, 15)     0.00413026893185   [-0.0014406957921224706, 9.8006626053359636e-06]
  (6, 14)     2.93809421237e-12   [-1.0388396895262163e-12, 5.6015941497821872e-15]
  (3, 15)     3.426920415e-06   [-1.211569139985668e-06, -6.2985842744583639e-09]
  (9, 13)     3.5527136788e-15   [-1.3779696723989978e-15, -1.026362180014954e-15]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 16)     16.4254256709   [4.7673105567158203, 9.0904352736502538]
  (12, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (1, 16)     14.4732264731   [1.0025072844422618, 8.9480421069785248]
  (7, 14)     2.93809421237e-12   [-1.038839689533089e-12, 5.601578747390187e-15]
  (2, 16)     0.0913248803098   [0.0016360291178614261, -0.02592100075374016]
  (4, 15)     1.39369404906e-10   [7.6437492521953729e-12, 4.86775247052142e-11]
  (3, 16)     0.000322138587514   [-3.7382561563477443e-06, -0.00011370989703509283]
  (10, 13)     3.5527136788e-15   [6.5511619688734989e-16, -1.0368598625724733e-15]
  (5, 15)     1.50954804212e-11   [1.9255775881758019e-14, -5.3374923546579399e-12]
  (13, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
  (4, 16)     6.21654443478e-08   [1.0259524868825683e-08, 1.9437329857424287e-08]
  (8, 14)     2.93809421237e-12   [-1.0388396895399618e-12, 5.6015633449981868e-15]
  (6, 15)     1.31876731757e-11   [-1.9951054482681104e-14, 4.6623022468729084e-12]
  (11, 13)     3.5527136788e-15   [-1.377969652274759e-15, -1.0263620297011077e-15]
  (14, 12)     1.76001435648e-11   [-4.9531736000469405e-12, 3.765581621962974e-12]
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:28 2015
# ___#___  __ChiSq__  __params__
  (0, 17)     12.8830900192   [-3.335325127123677, -4.9887542158098821]
  (7, 15)     1.31876731757e-11   [-2.0140145509233086e-14, 4.6623012562545133e-12]
  (5, 16)     9.46485556597e-10   [-3.3255499233699632e-11, -3.3297697926767391e-10]
  (12, 13)     3.5527136788e-15   [6.5511621701158878e-16, -1.036859712258627e-15]
