# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (2, 4)     -17.3673623791   [9.4999978532503899, -2.5248653907713612]
  (4, 1)     -18.7146554172   [-8.5483408359409143, 8.5483408475279834]
  (1, 5)     -18.7146107412   [-8.5456302353586615, -8.550583637014487]
  (3, 3)     -18.7146554172   [-8.5483408458079619, 8.5483409044937861]
  (0, 6)     -13.3193675502   [-4.9509733030102616, -4.7953174899201141]
  (6, 0)     -19.0602151527   [-9.4999999999952784, 8.5425101089654518]
  (4, 2)     -19.0602151382   [9.4999999580292691, 8.5425108603330653]
  (5, 1)     -18.7146554172   [-8.5483408358139581, 8.5483408475348064]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (4, 3)     -18.7146554172   [-8.54834084489943, 8.5483408342447493]
  (1, 6)     -18.7145841958   [-8.5525636227925919, -8.5471558264612675]
  (3, 4)     -17.3673638263   [9.4999999789947775, -2.5248653865598092]
  (2, 5)     -18.7146553622   [-8.5482204842568716, -8.5483476043669793]
  (0, 7)     -15.330786038   [-7.424071430715804, -2.2207809037166228]
  (6, 1)     -18.7146554172   [-8.5483408364734181, 8.548340847613229]
  (7, 0)     -19.0602151527   [-9.4999999999952784, 8.542510873942172]
  (1, 7)     -18.7136367185   [-8.5645848392000854, -8.5455206357329558]
  (2, 6)     -18.7146554078   [-8.548390577566904, -8.5483386586183112]
  (7, 1)     -18.7146554172   [-8.5483408360263056, 8.5483408418702798]
  (5, 2)     -19.0602151527   [9.4999999998363887, 8.5425108576656221]
  (3, 5)     -18.7146554172   [-8.5483408365978946, -8.5483408388901587]
  (4, 4)     -17.3673638404   [9.4999999997174953, -2.5248653843494351]
  (2, 7)     -18.714655274   [-8.5485350867688048, -8.5483285090305756]
  (4, 5)     -18.7146554172   [-8.5483408450010803, -8.5483408420077733]
  (5, 3)     -18.7146554172   [-8.5483408448993483, 8.5483408328428574]
  (3, 6)     -18.7146554172   [-8.5483408191147419, -8.5483408650099388]
  (8, 0)     -19.0602151527   [-9.4999999999952784, 8.542510874719758]
  (8, 1)     -18.7146554172   [-8.5483408360263358, 8.5483408420275868]
  (6, 2)     -19.0602151527   [9.4999999999999236, 8.5425108556431475]
  (9, 1)     -18.7146554172   [-8.5483408356240584, 8.5483408420884075]
  (4, 6)     -18.7146554172   [-8.5483408636833413, -8.5483408628285176]
  (6, 3)     -18.7146554172   [-8.5483408430477095, 8.548340833005982]
  (5, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
  (5, 5)     -18.7146554172   [-8.5483408374747292, -8.5483408367709988]
  (3, 7)     -18.7146554172   [-8.5483408688844555, -8.5483408512791055]
  (9, 0)     -19.0602151527   [-9.4999999999952784, 8.5425108462490229]
  (10, 1)     -18.7146554172   [-8.5483408356047388, 8.5483408481793006]
  (7, 2)     -19.0602151527   [9.4999999999999236, 8.5425108556286986]
  (4, 7)     -18.7146554172   [-8.5483408463306194, -8.5483408478396683]
  (6, 5)     -18.7146554172   [-8.548340838493198, -8.5483408367137468]
  (11, 1)     -18.7146554172   [-8.5483408352024615, 8.5483408481401746]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (5, 6)     -18.7146554172   [-8.5483408630893116, -8.5483408491535293]
  (6, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
  (10, 0)     -19.0602151527   [-9.4999999999952784, 8.5425108491353487]
  (7, 3)     -18.7146554172   [-8.5483408430253096, 8.5483408330070372]
  (6, 6)     -18.7146554172   [-8.5483408490628694, -8.5483408611284109]
  (8, 2)     -19.0602151527   [9.4999999999999236, 8.542510851930551]
  (7, 5)     -18.7146554172   [-8.5483408392184792, -8.5483408419026237]
  (5, 7)     -18.7146554172   [-8.5483408464231552, -8.548340842116847]
  (7, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
  (8, 3)     -18.7146554172   [-8.5483408457346535, 8.548340832879413]
  (11, 0)     -19.0602151527   [-9.4999999999952784, 8.5425108502585214]
  (6, 7)     -18.7146554172   [-8.5483408451374299, -8.548340842114273]
  (8, 5)     -18.7146554172   [-8.5483408382001773, -8.54834084175077]
  (7, 6)     -18.7146554172   [-8.5483408547951427, -8.5483408511955492]
  (9, 2)     -19.0602151527   [9.4999999999999236, 8.542510852338058]
  (8, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
  (7, 7)     -18.7146554172   [-8.5483408451007961, -8.5483408420977725]
  (9, 5)     -18.7146554172   [-8.5483408379962711, -8.5483408385940418]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (9, 3)     -18.7146554172   [-8.5483408456464041, 8.5483408328835697]
  (0, 8)     -16.3932003595   [-8.9531313367179148, 7.1133764744520924]
  (8, 6)     -18.7146554172   [-8.5483408593456573, -8.5483408509937693]
  (12, 0)     -19.0602151527   [-9.4999999999952784, 8.5425108711887265]
  (1, 8)     -18.7127632856   [-8.5259901496530901, 8.5480377310290656]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (9, 6)     -18.7146554172   [-8.5483408567132262, -8.5483408509910195]
  (9, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
  (8, 7)     -18.7146554172   [-8.5483408450351437, -8.5483408425234764]
  (2, 8)     -18.7146554119   [-8.5483780751909535, 8.5483387064517622]
  (10, 5)     -18.7146554172   [-8.548340838025263, -8.5483408387337452]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (10, 2)     -19.0602151527   [9.4999999999999236, 8.542510852349201]
  (10, 3)     -18.7146554172   [-8.5483408456497223, 8.5483408328834134]
  (13, 0)     -19.0602151527   [-9.4999999999952784, 8.5425108864955792]
  (10, 6)     -18.7146554172   [-8.5483408567014934, -8.5483408509423011]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (9, 7)     -18.7146554172   [-8.5483408335891475, -8.5483408435184636]
  (10, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
  (11, 3)     -18.7146554172   [-8.5483408455077416, 8.5483408328901014]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (11, 2)     -19.0602151527   [9.4999999999999236, 8.5425108523602731]
  (3, 8)     -18.7146554172   [-8.5483408695973218, 8.5483408520710267]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (14, 0)     -19.0602151527   [-9.4999999999952784, 8.5425108609884148]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (10, 7)     -18.7146554172   [-8.5483408410282617, -8.54834084304572]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (4, 8)     -18.7146554172   [-8.5483408668893279, 8.5483408343143044]
  (11, 4)     -17.3673638406   [9.499999999994893, -2.5248653843494351]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (0, 9)     -9.12285510726   [-0.35416245128301327, -3.1886449178155871]
  (5, 8)     -18.7146554172   [-8.5483408643875567, 8.5483408338223157]
  (1, 9)     -18.3411884324   [8.588480695764785, -7.5274276515536647]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (2, 9)     -18.714324054   [8.5572746887629911, -8.5505355258665414]
  (6, 8)     -18.7146554172   [-8.5483408643875567, 8.548340835304046]
  (3, 9)     -18.7146553932   [8.5482612991974118, -8.5483457469471773]
  (7, 8)     -18.7146554172   [-8.5483408643875567, 8.548340835304046]
  (4, 9)     -18.7146554172   [8.5483408493239086, -8.5483408370655845]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (0, 10)     -8.69689444748   [-1.7184214626009533, -2.3218457347213333]
  (1, 10)     -17.3054202657   [-9.433321752235539, -2.5237584743457719]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (5, 9)     -18.7146554172   [8.548340849351943, -8.548340835486183]
  (8, 8)     -18.7146554172   [-8.5483408643875567, 8.548340835304046]
  (2, 10)     -17.3667480496   [-9.4990998330092857, -2.5248706018547606]
  (6, 9)     -18.7146554172   [8.5483408531427543, -8.5483408406364383]
  (3, 10)     -17.3673618187   [-9.4999970300617278, -2.5248653989494798]
  (9, 8)     -18.7146554172   [-8.5483408643875567, 8.548340835304046]
  (7, 9)     -18.7146554172   [8.5483408528909575, -8.5483408400151362]
  (4, 10)     -17.3673638168   [-9.4999999650987483, -2.5248653824173046]
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:57 2015
# ___#___  __ChiSq__  __params__
  (8, 9)     -18.7146554172   [8.5483408484297509, -8.5483408394619893]
  (0, 11)     -10.3988311836   [-3.689506702245362, 0.48985237878618548]
  (5, 10)     -17.3673638406   [-9.4999999999767777, -2.5248653823999287]
  (10, 8)     -18.7146554172   [-8.5483408643875567, 8.548340835304046]
  (1, 11)     -17.1816178929   [-9.4574226530728893, 1.5154305541866602]
  (9, 9)     -18.7146554172   [8.5483408480282979, -8.5483408386433695]
  (2, 11)     -17.3673593618   [-9.4999951207662647, 2.5254305541966602]
  (6, 10)     -17.3673638406   [-9.4999999999999574, -2.5248653823032283]
  (11, 8)     -18.7146554172   [-8.5483408643875567, 8.548340835304046]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (3, 11)     -17.5764841008   [-9.4999999631010148, 3.53543055420666]
  (7, 10)     -17.3673638406   [-9.5, -2.5248653786055959]
  (10, 9)     -18.7146554172   [8.5483408549278064, -8.5483408302347996]
  (4, 11)     -18.12178171   [-9.4999999997581526, 5.5357413583998802]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (8, 10)     -17.3673638406   [-9.5, -2.5248653821713694]
  (0, 12)     -18.5756669013   [8.8869729669364794, -9.4220807497906378]
  (11, 9)     -18.7146554172   [8.5483408549278064, -8.5483408302347996]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (1, 12)     -19.0601458649   [8.5400346389198898, -9.4998652120165854]
  (5, 11)     -18.7461762895   [-9.4999999999897753, 7.5413406033699975]
  (9, 10)     -17.3673638406   [-9.5, -2.5248653822427651]
  (10, 10)     -17.3673638406   [-9.4999999999999982, -2.5248653822227922]
  (2, 12)     -19.0602149182   [8.5425018315774075, -9.4999993217304723]
  (6, 11)     -19.0602100896   [-9.4999999999897753, 8.5413406033699975]
  (11, 10)     -17.3673638406   [-9.4999999999999982, -2.5248653821902205]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (3, 12)     -19.0602151506   [8.5425108554560065, -9.4999999937698156]
  (0, 13)     -16.9463411388   [9.4129090139604727, -1.3023024332114765]
  (7, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108510077443]
  (1, 13)     -17.2188102875   [9.4999733302896043, -1.5166394533970986]
  (4, 12)     -19.0602151527   [8.5425108554746956, -9.4999999999861053]
  (8, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108662202867]
  (2, 13)     -17.2188320982   [9.499999610519918, -1.5157307221372911]
  (5, 12)     -19.0602151527   [8.5425108554975839, -9.4999999999967155]
  (9, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108662208906]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (3, 13)     -17.2188323767   [9.4999999992126281, -1.5157304345806886]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (0, 14)     -16.5320601534   [3.5688471746251498, 8.2721694395848893]
  (1, 14)     -18.1143297408   [5.5339053896388295, 9.4869511677364642]
  (2, 14)     -18.7461248172   [7.5404605074737114, 9.4999101383327904]
  (10, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108771188416]
  (3, 14)     -19.0601990652   [8.5404605074737105, 9.4999984107110542]
  (6, 12)     -19.0602151527   [8.5425108543589694, -9.4999999999967155]
  (4, 13)     -17.2188323773   [9.4999999999800568, -1.5157304452473126]
  (4, 14)     -19.0602151516   [8.5425194435921199, 9.4999999977103702]
  (11, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108677216173]
  (5, 14)     -19.0602151527   [8.5425108601625919, 9.499999999972216]
  (5, 13)     -17.2188323773   [9.499999999990056, -1.5157304596929053]
  (7, 12)     -19.0602151527   [8.5425108544469239, -9.4999999999967155]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (0, 15)     -16.1153102147   [-7.9803319185492505, -7.914125601272703]
  (12, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108665626457]
  (1, 15)     -18.7119313937   [-8.5215263192542228, -8.5476853166557696]
  (6, 14)     -19.0602151527   [8.5425108564513419, 9.4999999999981828]
  (2, 15)     -18.7146554142   [-8.5483688860241624, -8.5483396062267865]
  (6, 13)     -17.2188323773   [9.499999999990056, -1.5157304590334189]
  (8, 12)     -19.0602151527   [8.5425108545792146, -9.4999999999967155]
  (3, 15)     -18.7146554172   [-8.5483408392945641, -8.5483408423242118]
  (7, 14)     -19.0602151527   [8.5425108519456483, 9.4999999999981828]
  (13, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108665626457]
  (9, 12)     -19.0602151527   [8.5425108544374844, -9.4999999999967155]
  (7, 13)     -17.2188323773   [9.499999999990056, -1.5157304589661056]
  (4, 15)     -18.7146554172   [-8.548340846123887, -8.5483408580928053]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (0, 16)     -11.778070693   [-0.11698570795227425, -5.9407986572602685]
  (5, 15)     -18.7146554172   [-8.5483408458721399, -8.5483408476741971]
  (10, 12)     -19.0602151527   [8.5425108537612484, -9.4999999999967155]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (1, 16)     -17.3409419868   [2.5446964517623107, -9.4686627007673216]
  (8, 14)     -19.0602151527   [8.5425108709789104, 9.4999999999981828]
  (8, 13)     -17.2188323773   [9.499999999990056, -1.5157304589557805]
  (14, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108665626457]
  (6, 15)     -18.7146554172   [-8.5483408505184002, -8.5483408476257381]
  (2, 16)     -17.8325229948   [4.5318838410029292, -9.4997302127182213]
  (3, 16)     -18.430128452   [6.5370150753603209, -9.4999964888535402]
  (7, 15)     -18.7146554172   [-8.5483408422180123, -8.548340847971156]
  (9, 14)     -19.0602151527   [8.5425108708908759, 9.4999999999981828]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (9, 13)     -17.2188323773   [9.499999999990056, -1.5157304586079479]
  (0, 17)     -12.732793937   [-3.9895370243526287, -4.3315303705068589]
  (15, 11)     -19.0602151527   [-9.4999999999897753, 8.5425108665626457]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (8, 15)     -18.7146554172   [-8.5483408468642725, -8.5483408467144848]
  (4, 16)     -19.0601849589   [8.5396524815913963, -9.4999999971821918]
  (1, 17)     -17.8257533702   [-9.488596850134055, -4.5376670111650377]
  (10, 14)     -19.0602151527   [8.5425108523494, 9.4999999999981828]
  (5, 16)     -19.0602151525   [8.5425025895137008, -9.4999999999823235]
  (2, 17)     -18.1217286822   [-9.4998400812232386, -5.5365365714056187]
  (10, 13)     -17.2188323773   [9.499999999990056, -1.5157304585888596]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (9, 15)     -18.7146554172   [-8.548340847232442, -8.5483408493026385]
  (3, 17)     -18.430244952   [-9.4999989384051275, -6.5409245674107694]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (10, 15)     -18.7146554172   [-8.5483408443159732, -8.5483408491005086]
  (0, 18)     -16.8463497551   [-9.4857553654425537, -3.043639737533681]
  (6, 16)     -19.0602151527   [8.5425108511798769, -9.4999999999929337]
  (4, 17)     -18.7461833543   [-9.4999999838663634, -7.5446969143815243]
  (11, 14)     -19.0602151527   [8.5425108942551127, 9.4999999999981828]
  (1, 18)     -18.7447941044   [-9.4999407411605592, -7.5239901296903806]
  (11, 15)     -18.7146554172   [-8.5483408465841375, -8.548340849106129]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (7, 16)     -19.0602151527   [8.5425108755281745, -9.4999999999929337]
  (2, 18)     -19.0601517145   [-9.4999993721402571, -8.5466433332874612]
  (5, 17)     -19.0602028862   [-9.4999999999903402, -8.5443316946128203]
  (12, 14)     -19.0602151527   [8.5425108907552953, 9.4999999999981828]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (3, 18)     -19.0602151515   [-9.4999999969460056, -8.5425037134959219]
  (0, 19)     -10.576743873   [-1.3265938052790283, 3.67343350597233]
  (8, 16)     -19.0602151527   [8.5425108870265856, -9.4999999999929337]
  (1, 19)     -19.0048966653   [-9.4167638423120774, 8.5275355370668553]
  (6, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108516980188]
  (4, 18)     -19.0602151527   [-9.4999999999814548, -8.5425108667913516]
  (2, 19)     -19.060211485   [-9.4999894011183859, 8.542556101525232]
  (9, 16)     -19.0602151527   [8.5425108690337801, -9.4999999999929337]
  (7, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108608652636]
  (3, 19)     -19.0602151273   [-9.4999999265072752, 8.5425108800888303]
  (5, 18)     -19.0602151527   [-9.499999999992065, -8.5425108666390894]
  (8, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108616327989]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (0, 20)     -13.8920848767   [5.8418144200559965, 5.0490938360910533]
  (10, 16)     -19.0602151527   [8.542510868429817, -9.4999999999929337]
  (4, 19)     -19.0602151523   [-9.4999999988632791, 8.5425108869917139]
  (1, 20)     -19.3479672621   [9.4960287443632598, 9.4748795035148774]
  (9, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108623898094]
  (6, 18)     -19.0602151527   [-9.499999999992065, -8.5425108809638051]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (2, 20)     -19.3588799155   [9.4999559883035207, 9.4995448240251328]
  (0, 21)     -13.2369091938   [5.3358995670178366, -2.2899791402479428]
  (11, 16)     -19.0602151527   [8.542510868429817, -9.4999999999929337]
  (5, 19)     -19.0602151527   [-9.4999999999777671, 8.5425108688126539]
  (1, 21)     -16.9370955686   [8.5703448403351761, -3.5373124246206578]
  (10, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108793053148]
  (7, 18)     -19.0602151527   [-9.499999999992065, -8.5425108809638051]
  (12, 16)     -19.0602151527   [8.542510868429817, -9.4999999999929337]
  (3, 20)     -19.3590290621   [9.4999997620239292, 9.4999970933459945]
  (2, 21)     -17.9509233532   [8.6382605289198189, -6.5335082360818078]
  (3, 21)     -18.6991701846   [8.611491559050295, -8.5479665642678384]
  (13, 16)     -19.0602151527   [8.542510868429817, -9.4999999999929337]
# STOP("NormalizedChangeOverGeneration with {'tolerance': 0.0001, 'generations': 10}")
  (6, 19)     -19.0602151527   [-9.4999999999999449, 8.5425108922126078]
  (11, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108597223272]
  (8, 18)     -19.0602151527   [-9.499999999992065, -8.5425108809638051]
  (4, 21)     -19.0564389459   [8.5696289019463503, -9.4970839615796798]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (4, 20)     -19.3590299887   [9.4999999980803942, 9.49999995481895]
  (0, 22)     -14.1292487511   [-4.1150746730767276, 6.2155774456346364]
  (7, 19)     -19.0602151527   [-9.4999999999999964, 8.5425108562553742]
  (5, 21)     -19.0602149065   [8.5424752844150866, -9.4999993006379366]
  (1, 22)     -18.7140312894   [-8.5366460550921168, 8.5435712372275709]
  (12, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108661127318]
  (9, 18)     -19.0602151527   [-9.499999999992065, -8.5425108809638051]
  (2, 22)     -18.7146551041   [-8.5486280847575529, 8.5483243756354401]
  (8, 19)     -19.0602151527   [-9.5, 8.5425108561084908]
  (6, 21)     -19.0602151506   [8.5425108572251958, -9.4999999939670108]
  (5, 20)     -19.3590300028   [9.499999999999666, 9.499999999823352]
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
# Thu Jul  9 01:44:58 2015
# ___#___  __ChiSq__  __params__
  (0, 23)     -14.6170139229   [6.6286615287800608, -1.6065532267409184]
  (13, 17)     -19.0602151527   [-9.4999999999903402, -8.5425108662085893]
  (3, 22)     -18.7146554172   [-8.5483408591721002, 8.5483408261936802]
  (10, 18)     -19.0602151527   [-9.499999999992065, -8.5425108809638051]
  (1, 23)     -17.2148453928   [9.494587477007105, -1.5161917236797837]
  (7, 21)     -19.0602151527   [8.5425108564403267, -9.4999999999636646]
